dataset,arm_id,query_id,component_id,ret,sel,ans,cit,rar,failure_reason
musique-answerable,ours_seed13,3hop1__133292_40769_64047#ans,cmp-20363273066c3d00c66979efeace7b14654442dac5ef4643bbaa6b396604562b,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__136083_87694_124169#ans,cmp-797ea02652f3907510391cc7508c74d43d9158abdc8542b828bedb18f0790299,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__136852_30587_83479#ans,cmp-305c9695bc605c58adc263cda627a2201d0d5ad5de7a7d3d66771499c7731879,1.0,1.0,0.1764705882352941,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__139773_88110_21193#ans,cmp-66df2db881206a449e4af2b857b6df5a33a5744e90792b50c585cd15d1153334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__139773_88110_77129#ans,cmp-9492ea14e033560d0597cedf459e80c3fcd6a69adabe1f60e638dec1bbf32f40,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__140514_2053_5289#ans,cmp-8fa1448507ac7199967dc4d200a8fa1b7a6e7f1988604580fbcd9aec378f41a2,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__140554_2053_5289#ans,cmp-5c3728ff63aa92512eccf56e45904c4359fa7087cca4a0bc1b5d00e4b9402971,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__140786_2053_5289#ans,cmp-c30d35d06f2ecf01aba506e2d97a8f987b1d9cc8cdf66b9dd8074e5fc0fd3306,1.0,1.0,0.12903225806451613,1.0,0.0,
musique-answerable,ours_seed13,3hop1__140994_2053_52946#ans,cmp-f2dbfe7d487af843be7a8bf6f58d8bca14ea44a114b907cd73e00d530278241c,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__145194_160545_62931#ans,cmp-183d33021fe6896e72982c7eae0cc8c5629b76d0a3ac3fb770b2fc23241ac4fc,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__145924_131905_41948#ans,cmp-2eb623d61c34b7704bae286f6f067f6f4fa753fab023400aff49f4bd7e365600,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__146155_131905_41948#ans,cmp-76e3d63fb3a5ac7544e48b0c4446fa8e33f76207370e8daf176ef711cecb8919,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__158848_66089_86107#ans,cmp-854558a58de388b95fbb98b3ae8108828e6b6638fb5ba6bcfd2d1c69e3311f67,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__159728_91191_156667#ans,cmp-d0ae899708e430ce9b4766d7fcec93a3e3f2416bcef205fc8337f2024b20b37b,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__17192_78396_42428#ans,cmp-3cab450f0c7518eaa936eaf4887bd0884d94df5e84fa855aba607d4f6e43132b,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__178435_547811_41132#ans,cmp-248ddf33c677ccbc848075d78535c9ef9132c4cad15fffa662d43319041678c1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__186307_503371_21711#ans,cmp-068f7a7c3b9d7e87a5dd9469039c7ad2685f78c884413a55e1baa7d15416db6c,1.0,1.0,0.20512820512820512,1.0,0.0,
musique-answerable,ours_seed13,3hop1__208108_547811_41132#ans,cmp-a34c2a328029a540f4126e550e61b05b84a04297f1ae29a44c5e077e94163d0b,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__222979_40769_64047#ans,cmp-24d446537f53e1502ede4d9ed99f2c5e93e358188e6768472d481ba9022bc115,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__228_237521_291682#ans,cmp-3e5bbe8b013b21d1570891d5da0695d9da5f177a71b34a68f608e8b15405bde2,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__243276_42197_18397#ans,cmp-efd848a6605ae86e6b894bc45c22380ace10ae38abba20139289dc8fdc2d8470,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__268450_503371_21711#ans,cmp-28466a606cf4e5bf09cd1df644ac3e30e6ba3bae0fb72b4121fbca3c35b88c13,1.0,1.0,0.10126582278481014,1.0,0.0,
musique-answerable,ours_seed13,3hop1__273571_834494_34053#ans,cmp-8a0b394ffc6ba8778453666563316cf0bad75fada0ddf63700912fa9ad85db90,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__275261_443779_52195#ans,cmp-52fe13fde807f24ae1ccf4b45cdc34cdad801fa4e420f8fbefd7e8b9cd06be8f,1.0,1.0,0.1,0.5,0.0,
musique-answerable,ours_seed13,3hop1__28841_547811_41132#ans,cmp-e9a8fb17b1fa0f549ad1a2565e97c12f326f78cdbb99a92710282950cd1df65f,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__302383_503371_21711#ans,cmp-9ec782a05738a839438cb2f2e90208efcd6a61ce7670c59e97b4b9738869e4d3,1.0,1.0,0.10126582278481014,1.0,0.0,
musique-answerable,ours_seed13,3hop1__305282_282081_73772#ans,cmp-4ec600f337cfb270ca79dc975c6227274cd1090556d60d631bcf4093ad286477,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__321720_650651_7262#ans,cmp-735036c106f64354f27ece7eb594647c2a119735202acd56d0e84cb7c63decb4,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__33845_42197_18397#ans,cmp-798c9d63fd0139ec4dc822fadf00b576aebc9a453f22c007eac0534ec4143a5e,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__351696_42197_18397#ans,cmp-7a914e8adb4d484b81887eb1b62b96c90682f4a0dbb4a8ca4be2411c89a3f19c,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__373866_5189_63702#ans,cmp-886b12c60cc7be1ba27df39b8db66e73c93c5ad973f0972e28e491b284712754,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__377943_650651_7262#ans,cmp-8b6e227947ff4b281b1763cf3eaebcd2453ef1fe18bc15e3f8d4b43d91700c94,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__395211_503371_21711#ans,cmp-4ed026746dc49911fb394ae3051be30634bb7592d356f53b3885bb5d8a7d7b78,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__398232_326948_10972#ans,cmp-f4b4f849a14f74d5aaf003d6b5a70ff35b1a9f7055221417110ab1837fde1445,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__401538_132457_51423#ans,cmp-027bf37aa2c19853cb85199145c92686da141113ed4d7b619abaa6a354e85eb9,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__404541_629431_124169#ans,cmp-6b870fffe6d5e7ba2460a2b57621a0ecc91c63afdabc74161b2d0c746c6de431,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__41865_55331_34700#ans,cmp-60b2b48d3532af20a2d3c282deea2e52efcddc9f17e78bbdf98f50ec0afdc3fa,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__433054_831637_91775#ans,cmp-4087190b21ca46f25682bfeae4b583ec7b8dba741a0be1fc3689ca0125ced8f0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__458916_651917_47686#ans,cmp-f3034d7c3182a33f68c1cd21633e234c097321eb44ec03cfcd31dd25f4c2e4e2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__458916_665330_47686#ans,cmp-2961460eff715715a95182300b344ababe00d5c287ed6f8df5d62023a04bf7eb,0.6666666666666666,0.6666666666666666,0.08695652173913045,0.8,0.0,
musique-answerable,ours_seed13,3hop1__459153_544076_84283#ans,cmp-14a349f95b19bc15833ba23fee96ede93a8690416adebdeb5698f04b52973dfe,1.0,1.0,0.2727272727272727,1.0,0.0,
musique-answerable,ours_seed13,3hop1__462960_160545_34751#ans,cmp-cae7ff809262a18a16cb6f52323f807be7b1dc9f471e523cf3ad6691da29975e,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__462960_160545_60577#ans,cmp-041449105539ceaf5b97c39e5391875c09550f4fbfec62784d60ff9a362cd76f,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__462960_160545_62931#ans,cmp-d6b41a96b9713fb0cb98fa22fdb6e91b59ba9859b8c53ac37cd1a9ad48741c29,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop1__465684_160545_62931#ans,cmp-dd4d9f1ec42ed6b5c1e47f5704085195db2d7c5b2ec55ce92e9faa5cab364fba,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__46571_87694_124169#ans,cmp-1acbe579adf1f80ebb0620f8c7d20e2527a88b57ccda69ec9198674ebe0267b0,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__469478_15840_36002#ans,cmp-804739d0148f0d0a6f69a6fe54115a1a32189540b59d67433b26778136000de8,0.6666666666666666,0.6666666666666666,0.05128205128205129,1.0,0.0,
musique-answerable,ours_seed13,3hop1__480375_709625_84283#ans,cmp-86866f09f3ec2707cdad9ca1b77182570a64fd54074db48b42eec756069c07db,0.6666666666666666,0.6666666666666666,0.07142857142857144,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop1__483843_40769_64047#ans,cmp-8b5570ae45cbf8e20b30bdacb2a2dfd203156cfcca53152608e711f8931f3edc,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__488744_443779_52195#ans,cmp-179f3aa31836b217d30ffc2790aa9378bc5780bff218582cf85c52a58b948d09,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__491648_339990_15538#ans,cmp-fcaaf2d1f94eff0a06b1a8006e0473d836cf886f910cb7b9a248a23ac19a322a,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__491648_339990_54675#ans,cmp-d4db434007345429639a3508e3f12df348e66fed08f9a7079efbce695598aff1,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__49236_89752_54221#ans,cmp-800d36566d7809a619f622878f91d41199c0b1266ec5330e4d522b8bc16d51fc,1.0,1.0,0.0,0.0,0.0,
musique-answerable,ours_seed13,3hop1__49610_89752_75165#ans,cmp-da937546cb67540f2b72be5ca82be21b35d8d7378852a3b71431af6605c236ff,1.0,1.0,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop1__507961_160713_77246#ans,cmp-e33c892284e3f18d68699321319f2b1884d206a4d617992fcfb555f6f209b577,1.0,1.0,0.1212121212121212,1.0,0.0,
musique-answerable,ours_seed13,3hop1__51933_40769_64047#ans,cmp-6d38d38a68e9185a6d1fc6acc991b7b3eeb6a0bafee08368d4726f70bea189c6,1.0,1.0,0.28571428571428575,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__52222_40769_64047#ans,cmp-c1f2be321c6a29f47c98a70c273618212fc34f0f8cebea83c2d890dce2dd609f,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__524212_831637_91775#ans,cmp-80949ef845253b20e68655a76197ad06f06b174deafa87afa2740ea605da036f,0.6666666666666666,0.6666666666666666,0.3636363636363636,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop1__529164_567566_84283#ans,cmp-9eaa868b480bf028cc5aaf1f3912b0d77f20fec3d764db23d58043baea8c62bd,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__534450_831637_91775#ans,cmp-4b5d07bc46f6874dd23ffc2f5e84d87f85f48e12f6dec827ce1b2d9763140951,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__53690_161697_49779#ans,cmp-266f3b3997af32e034bc1854429521e5324546526d9bc0f03e49cb128a4b6285,1.0,1.0,0.06153846153846154,1.0,0.0,
musique-answerable,ours_seed13,3hop1__53690_161697_85460#ans,cmp-d531cd627195580f18f5d87646fb94f477f0d0ec666ba8693e57aec34abdd5ae,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__586087_339990_54675#ans,cmp-5c6170b689dadb78a236bc8a134c66514741eccdbfe5f9ca5b4a0e864cef502b,1.0,1.0,0.4444444444444445,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__593288_720914_27537#ans,cmp-28ec5826a023aee911ee3b0886a593214b0bf1ef77c7f05cc86f03c1605a05e4,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__595371_40769_64047#ans,cmp-23ac6f4bf0c3bfa821adf3dea7fc966ef942366a4963f1caf575fe848f4cdeb1,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__604991_339990_54675#ans,cmp-b314b8029a09c276aac7f7981dfa5df9c608b3d720c268acac44393b19f1c499,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__617062_127905_46748#ans,cmp-3a6da9fa7a0381d9d1f456fbf68fafb8caf8e11acedd75596789619b4d4162ce,1.0,1.0,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop1__622497_160088_73916#ans,cmp-ed80a9def626178a3fca91da7327028cc5af5e23f5130611b4cdc555b59deceb,0.6666666666666666,0.6666666666666666,0.1904761904761905,0.0,0.0,
musique-answerable,ours_seed13,3hop1__624901_42197_18397#ans,cmp-29346c10401e6226b3570d985a5d55143b257485fcb6fa340491ef4c04521f7d,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__6362_14336_21111#ans,cmp-70143f45129a9a534e825f5b553867873dc8b57a4cf2697d8f57412af3dfe3d3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__639955_834494_34099#ans,cmp-25b590d6ff41a4a92b636245624610595aa344281f5b72eb0af253d7e90ccd33,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__640171_228453_10972#ans,cmp-356b7508bf1b13ce0985217e53f8ca126c4563fcf1385d3511d3c39ccf36437d,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__673934_831637_91775#ans,cmp-594d4948511cbb6d95c304a5f23e7e0eb0e74629f7a28858157a6cb5bf0f07c7,1.0,1.0,0.037037037037037035,1.0,0.0,
musique-answerable,ours_seed13,3hop1__68732_39743_24526#ans,cmp-7dadfe84ce81e1c9a1e5a8f2886dd9c7e2fbe732644719d13632fa78dc9fe5e3,1.0,1.0,0.0,0.0,0.0,
musique-answerable,ours_seed13,3hop1__694534_160088_49779#ans,cmp-6b4e315328dafce364463f6dd4c22596a81f3052826eeb984d2f16d5f0e57863,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__698501_503371_21711#ans,cmp-7ee982393278bf29b51962bf20cf0865eb4231e0a0d1c9acde10526218ea7211,1.0,1.0,0.10126582278481014,1.0,0.0,
musique-answerable,ours_seed13,3hop1__73796_87694_124169#ans,cmp-c98664d292d2a1bd2985090123e2c962b6900403535a6e663cc482820b127c09,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__79039_131926_13165#ans,cmp-893fb63ea655895d01a211d8fbcd9a291b41a6aeaa9c3e52c185e28e3154a587,1.0,1.0,0.03773584905660377,1.0,0.0,
musique-answerable,ours_seed13,3hop1__79462_91850_685675#ans,cmp-b7bd2f770f2757a297e74fcfd4baf5297e1f7ba35cf0394cd991aa1a46f021ab,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__818422_160545_34751#ans,cmp-07cd2e5118789fcb8743c0ce3b7574b01f0053e932446c83371c684e600b1b67,0.6666666666666666,0.6666666666666666,0.09523809523809523,1.0,0.0,
musique-answerable,ours_seed13,3hop1__818422_160545_34754#ans,cmp-fc2142172a11a76c56819a8dde871a1175d138dc5fc65d052df610d94980abae,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__818422_160545_62931#ans,cmp-eed873e28692783436fb9c0d9c64327e21aaf0afe8a4881dab4c7fa13d0b7ab9,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__823336_228453_10972#ans,cmp-13fbd67cb7893d8713fbc6c2813a6e7407f06b02d6724743cd61f9d34c78c103,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop1__831499_228453_10972#ans,cmp-d15a7ca1fe496975cdaf4658b1f6af67fce1904bbacc747e10732f4ef4611c64,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__837871_831637_91775#ans,cmp-71c9bc975757b9426481de0c44824850aeff0b483cf2dbc319c2fc85340ded49,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__844109_720914_41132#ans,cmp-f6e0c195894315a5efa97275bc336be8480b95e9b2c65aa856ea9526e09c0956,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__847420_720378_15538#ans,cmp-4fca430fbed1db7251151afb93f988698ebc6c965e68b9488535cc09ab4007a1,1.0,1.0,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop1__848113_15840_36002#ans,cmp-d451eaedb05d58456e683db1d4d91904a90c891dc22c140a2cf32fb027c24adc,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop1__849312_503371_21711#ans,cmp-553abb0b0ae924c7c3a58ce5355598f94225ba8e2153bb9676bd7732861897af,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop1__857_846_7791#ans,cmp-c2ddc2d7685d412d4d4900093516af356835ed8ea4c7a0e3777fb8f40a130908,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__90327_73181_68042#ans,cmp-970a79f570f29345c574bad8a640047d2da6a2a679bffb8ded8c9e91b390867e,0.6666666666666666,0.6666666666666666,0.11764705882352941,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__9285_5188_6375#ans,cmp-ccce9de3db4d55c61025c51d978203c125d4aaf1e69a255539f3458d30a9ea23,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop1__9285_5188_86687#ans,cmp-ae9f060a4ced8c053f40cb33761df5c348fe463e7e2fff65e05f2d33a0cd397a,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__106842_30645_84681#ans,cmp-4902785b469650edb92eebc633b4b654d891e0c42c8ce16542809ad521cd445e,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__127483_125104_10557#ans,cmp-5857b2d7472d78a1fa6b26c3c2e63186c26e1075bf956643367dc32fac093bb7,1.0,1.0,0.05714285714285715,1.0,0.0,
musique-answerable,ours_seed13,3hop2__127483_79978_10557#ans,cmp-1e3410124a629d62d2492ea228b2890abb62f1b2181a7906cf8d34058fe6c7da,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__132957_483843_40768#ans,cmp-b0b512f46897fdb571b19213fa4eabc84a3cc247d46eace8b10d302ac05dcad5,1.0,1.0,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop2__132957_51933_40768#ans,cmp-a3f361c2426aa4a2d9ac67f395ba4eb98ca2dff521857120a920952fc7d87752,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__132957_800948_40768#ans,cmp-401ef95a7bd2979c7fcca3243394dcb2d2a8e24b2b6fb25391f455aa1912c614,1.0,1.0,0.06060606060606061,1.0,0.0,
musique-answerable,ours_seed13,3hop2__222979_132536_40768#ans,cmp-ce5c151f971dfc87a9a7e8784010b3af3a2e8b70861c4a8999cce7b25e95dbf8,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__230_89048_66294#ans,cmp-243989410d09fb1ab486b2abda70563ed2df28ea6834e7640d5ac46ca659fb07,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__30152_107291_20999#ans,cmp-b26a10fecc9eda7a58572bc859affa8da69a69a45c236f93a9cdd4fd429f8d6e,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop2__304722_230978_63959#ans,cmp-25d3795118a34884323ba0164f9ee1acae70871e1146c60c8bbcfe28a1c1c9e8,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop2__304722_667199_63959#ans,cmp-a021970105f7944bf70464ab96f07d8a5b084cdde4c8bb61bcef14fe81682f56,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop2__31398_2130_2232#ans,cmp-64fa95d6620d5f29e11cf2f7d9a606fce72c401bb40e4e13c40aba78edbbba18,1.0,1.0,0.2857142857142857,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__326964_464925_7713#ans,cmp-73f974604600215b2e16e7f78998d02b8f285b0c4665bc12d1e9167e611ca633,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__326964_7721_7713#ans,cmp-dc56d821b993e67a9d546f11342f668ef2f70633262b8334227c5ec155f39064,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__326964_7855_7713#ans,cmp-8472dbbac55990e78ccda2c246776e818ce6bf9846b67ee1bea78442dc462ae8,1.0,1.0,0.13636363636363635,1.0,0.0,
musique-answerable,ours_seed13,3hop2__326964_7861_7713#ans,cmp-ae28c646a0c83002d4fabb49cc987ae1049bcf908ddd2e3a747f6ae24779398c,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,3hop2__326964_846_7713#ans,cmp-8d83aafc37ad7419794a35269c2fb83a89c8b4e4d3f99d5218fb66994874988b,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__36497_89854_76291#ans,cmp-ca4dc69e7c6996f3eb7f8dfa6a8315b0a5a1da5333e30332a9656f7b3366fc64,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__43283_12039_93690#ans,cmp-993ff331e6ac9b9aec5668f3323fd3e5e79edcb69433c517ffda07f16f3d4293,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,3hop2__49541_121067_51068#ans,cmp-6322b873b8ff6c6901ad23ecb2dae902945074263bf94b4bf43a1e58388fc441,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__792915_467331_162182#ans,cmp-4d4eae00caea6bc0d1efb7604bf888348be9ec1ba335a7112a0e8407270bb165,1.0,1.0,0.3157894736842105,0.5,0.0,
musique-answerable,ours_seed13,3hop2__88342_93066_90766#ans,cmp-0212c11206644db28bd86d3902a2910dc5f8a4e90e021a35cf9f968148ab735d,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__89854_38738_76291#ans,cmp-74215111252fd7fbc06873f221047c0b17fb7848dd930351e011fc4a5267645e,1.0,1.0,0.16,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__90098_91678_10557#ans,cmp-cdc28e26b8137bca442cd3b5949b563c3437b5a9f18f9a6ecf12c0c431620ad9,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__91678_90098_10557#ans,cmp-7e1b272b3c364d0cd4673293d6e715fb01420ba361c399716eeef7d6086cc161,1.0,1.0,0.09523809523809525,0.6666666666666666,0.0,
musique-answerable,ours_seed13,3hop2__93066_88342_47738#ans,cmp-c59a0fe6538df225d719625fbb50cd9648d1fc273552665070367818466117a5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,3hop2__93066_88342_90766#ans,cmp-8d0fd01a846bf2522f855ad94b667492c37b71a1cffcb30cf45a2a46ca8872ff,1.0,1.0,0.0,0.0,0.0,invalid_citation
musique-answerable,ours_seed13,4hop1__105002_17130_70784_61381#ans,cmp-cc291e206bed70ed174b265ebd6dea59dfdb511ec9fe511ef2fdc284004b58b9,0.75,0.75,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,4hop1__130508_32392_823060_610794#ans,cmp-b7f71b1d28334bdc086cc818400f52e5478382f8a9ffe829d440d21801b19a65,0.75,0.75,0.0625,1.0,0.0,
musique-answerable,ours_seed13,4hop1__146971_698949_157828_162309#ans,cmp-08e99b7ee2914c738e689d5e4c29ee0e325acc5272cd2cbc1bfe159f9144f85b,1.0,1.0,0.0,1.0,0.0,
musique-answerable,ours_seed13,4hop1__152146_5274_458768_33632#ans,cmp-d59b252d3a330a47370a7bcb49c5cc9fbef63544bc7e0881fe969de9bd168ca1,0.75,0.75,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,4hop1__152146_5274_458768_33637#ans,cmp-faa62e00457c45f75f4034d88e65bb2630825122b39a7eb3b763d71f7a771223,0.75,0.75,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,4hop1__158877_53706_795904_580996#ans,cmp-e2d21bd47399a166be940e2099b2fd6bf6066fde2b8158dc4dbf22078ce5a682,0.5,0.5,0.0,1.0,0.0,
musique-answerable,ours_seed13,4hop1__163763_49925_13759_736921#ans,cmp-4d8720068795327c9c738e067e0218b246959c3afe95a799ca0badc67a2a3fde,0.5,0.5,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,4hop1__199362_765799_282674_759393#ans,cmp-5bbb6d204415fbeb37f68368a11b3a4bf847567478b2606c4faae053790d6472,0.75,0.75,0.0,0.6666666666666666,0.0,
musique-answerable,ours_seed13,4hop1__21282_692112_214799_259594#ans,cmp-a775df5493de41af0c04765655ba1ad9f7b2884f2ced59c243696cbd75a5d483,1.0,1.0,0.0,0.0,0.0,empty_answer
musique-answerable,ours_seed13,4hop1__310029_153080_159767_81096#ans,cmp-7a808a59b85f4b33833efcef054fd29193502b4e001151076264580531ac73c9,0.75,0.75,0.0,0.8,0.0,
musique-answerable,ours_seed13,4hop1__310029_153080_33897_81096#ans,cmp-04107105daa2d1b248f5310fffeb8511e5a8b07b2b10748ca096ce76f0e9dfc9,0.75,0.75,0.0,1.0,0.0,
